CustomerID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Education_Level,Marital_Status
CUST_0180,51148,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,303,291,0,Graduation,Married
CUST_0181,31353,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,24,17,0,Graduation,Married
CUST_0182,69661,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,826,818,0,Master,Married
CUST_0183,80067,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,1549,1498,1,Graduation,Married
CUST_0184,86718,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,1098,926,0,Graduation,Married
CUST_0185,46854,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,184,105,1,PhD,Single
CUST_0186,69142,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,496,457,1,Graduation,Divorced
CUST_0187,75922,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,1203,1111,0,Graduation,Single
CUST_0188,63693,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,1096,1042,0,Graduation,Divorced
CUST_0189,102160,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,1182,1124,3,PhD,Together
CUST_0190,40637,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,35,32,0,PhD,Single
CUST_0191,18890,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,20,5,1,Master,Single
CUST_0192,29604,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,39,25,1,Graduation,Together
CUST_0193,48721,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,272,251,0,Master,Divorced
CUST_0194,44794,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,61,57,0,Graduation,Married
CUST_0195,64497,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,1612,1420,1,Graduation,Divorced
CUST_0196,46097,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,64,2614,233,225,0,Graduation,Together
CUST_0197,77972,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,1089,1077,0,Graduation,Together
CUST_0198,44377,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,254,244,0,PhD,Married
CUST_0199,46014,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,497,453,0,Master,Together
CUST_0200,70951,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,1144,1090,0,Graduation,Married
CUST_0201,41443,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,393,304,0,Graduation,Married
CUST_0202,52195,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,16,15,0,2n Cycle,Single
CUST_0203,83790,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,1599,1583,2,Master,Married
CUST_0204,44551,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,66,2461,219,153,0,Master,Widow
CUST_0205,69508,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,40,2751,1092,1049,0,Graduation,Together
CUST_0206,45204,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,2238,96,78,0,2n Cycle,Together
CUST_0207,72460,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,1037,1027,0,Graduation,Married
CUST_0208,77622,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,700,686,0,PhD,Together
CUST_0209,30732,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,182,179,0,PhD,Married
CUST_0210,63887,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,1153,1061,0,Graduation,Divorced
CUST_0211,42011,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,42,2619,150,111,0,Graduation,Together
CUST_0212,51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,394,212,0,Graduation,Together
CUST_0213,51537,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,68,2726,1011,919,0,Graduation,Divorced
CUST_0214,79930,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,48,2849,1736,1719,0,PhD,Married
CUST_0215,34320,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,17,17,0,PhD,Together
CUST_0216,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,394,355,0,Graduation,Single
CUST_0217,81975,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,58,2699,1561,1534,1,2n Cycle,Divorced
CUST_0218,38590,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,2569,19,16,0,Graduation,Together
CUST_0219,15033,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,69,2233,15,11,0,Graduation,Single
CUST_0220,62745,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,55,2622,1085,1053,0,PhD,Married
CUST_0221,22212,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,45,2361,48,27,0,2n Cycle,Married
CUST_0222,23661,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,2366,22,21,0,Master,Together
CUST_0223,79761,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,62,2427,594,583,0,PhD,Single
CUST_0224,7500,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2344,37,17,0,Graduation,Single
CUST_0225,73455,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,52,2403,2068,2048,1,Graduation,Widow
CUST_0226,64961,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,62,2712,971,933,0,Graduation,Together
CUST_0227,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,25,24,0,Graduation,Single
CUST_0228,73687,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,30,2372,1446,1265,1,Graduation,Married
CUST_0229,61074,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,62,2840,950,798,0,Graduation,Married
CUST_0230,31686,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,56,2183,16,15,0,PhD,Married
CUST_0231,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,1610,1530,3,Graduation,Married
CUST_0232,75027,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,67,2695,1313,1236,0,Graduation,Married
CUST_0233,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,1954,1782,0,PhD,Married
CUST_0234,65176,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,51,2767,1461,1391,0,Master,Together
CUST_0235,31160,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2445,51,38,0,Master,Single
CUST_0236,29938,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,35,2404,15,4,0,Graduation,Single
CUST_0237,102692,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,46,2609,964,816,4,Graduation,Divorced
CUST_0238,26490,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,185,160,0,2n Cycle,Together
CUST_0239,75702,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,53,2828,1118,1088,0,Graduation,Together
CUST_0240,30899,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,46,2783,32,31,0,PhD,Single
CUST_0241,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,59,2780,1080,1059,1,PhD,Together
CUST_0242,45989,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,56,2774,310,298,0,Graduation,Single
CUST_0243,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,34,24,0,Graduation,Single
CUST_0244,40737,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,63,2362,15,13,0,PhD,Single
CUST_0245,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,18,5,1,Graduation,Divorced
CUST_0246,69674,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,52,2562,821,797,0,PhD,Divorced
CUST_0247,44159,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2171,268,261,0,Master,Married
CUST_0248,37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,42,2742,20,15,0,PhD,Married
CUST_0249,43776,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,68,2670,255,235,0,Master,Together
CUST_0250,38179,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,54,2631,70,50,0,Master,Married
CUST_0251,80124,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,57,2162,1254,1013,1,Graduation,Married
CUST_0252,38097,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,50,2781,115,46,1,PhD,Married
CUST_0253,72940,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,50,2534,865,749,0,Graduation,Married
CUST_0254,22070,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,50,2427,46,25,0,Graduation,Together
CUST_0255,69267,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,67,2804,1489,1343,0,Graduation,Single
CUST_0256,31788,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,37,2260,54,48,0,Master,Single
CUST_0257,61905,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,45,2304,218,205,0,PhD,Together
CUST_0258,29315,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,60,2243,44,40,0,Graduation,Married
CUST_0259,33378,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,57,2667,89,79,0,Graduation,Divorced
CUST_0260,66313,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,57,2445,763,756,0,PhD,Together
CUST_0261,60714,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,64,2687,795,633,0,Graduation,Single
CUST_0262,77882,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,39,2219,803,788,0,Master,Together
CUST_0263,69867,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,34,2612,871,817,1,PhD,Single
CUST_0264,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,777,646,0,Master,Divorced
CUST_0265,24480,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,39,2662,85,68,0,Basic,Married
CUST_0266,65640,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,46,2279,395,329,0,PhD,Together
CUST_0267,44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2232,34,31,0,Master,Married
CUST_0268,30631,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,46,2511,50,30,0,Graduation,Married
CUST_0269,75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,68,2675,856,782,0,Graduation,Together
CUST_0270,50898,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,64,2696,724,589,0,Master,Together
CUST_0271,79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,54,2207,1450,1422,0,Graduation,Widow
CUST_0272,35416,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,71,2540,339,288,0,Master,Divorced
CUST_0273,32414,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,36,2519,40,28,1,2n Cycle,Together
CUST_0274,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,51,2343,123,109,0,Graduation,Together
CUST_0275,82497,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,40,2765,1716,1513,1,Graduation,Married
CUST_0276,16626,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,49,2324,55,42,0,Graduation,Together
CUST_0277,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,55,2633,17,9,0,Graduation,Together
CUST_0278,55951,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,68,2834,1334,1294,2,Master,Together
CUST_0279,35388,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,2638,24,16,0,2n Cycle,Divorced
CUST_0280,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,34,2691,89,78,0,Master,Together
CUST_0281,68627,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,38,2692,787,749,0,Graduation,Single
CUST_0282,57912,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,55,2263,881,846,1,PhD,Divorced
CUST_0283,35246,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,62,2233,52,42,0,Graduation,Divorced
CUST_0284,58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,64,2419,700,672,0,2n Cycle,Together
CUST_0285,46377,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,42,2279,90,90,0,PhD,Married
CUST_0286,39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,32,2236,221,169,0,Graduation,Single
CUST_0287,23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,36,2343,41,16,0,Graduation,Together
CUST_0288,80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,59,2617,1150,1087,1,Master,Married
CUST_0289,27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,54,2808,92,77,0,Graduation,Widow
CUST_0290,77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,73,2275,1146,1135,1,Graduation,Single
CUST_0291,64100,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,56,2451,536,526,1,Master,Married
CUST_0292,42670,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,28,2587,226,211,0,Master,Together
CUST_0293,12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,44,2321,36,19,0,Graduation,Divorced
CUST_0294,22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2403,35,33,0,Graduation,Married
CUST_0295,70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,44,2667,1494,1480,0,Master,Single
CUST_0296,54198,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,54,2353,218,201,0,Graduation,Married
CUST_0297,28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,64,2269,31,30,0,Master,Together
CUST_0298,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,48,2494,75,48,0,Graduation,Married
CUST_0299,66503,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,35,2843,351,301,0,Graduation,Single
CUST_0300,30833,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,69,2507,22,16,0,Graduation,Married
CUST_0301,64795,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,49,2687,603,526,0,Graduation,Married
CUST_0302,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2522,21,12,0,Graduation,Married
CUST_0303,47025,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,2299,19,18,0,PhD,Divorced
CUST_0304,64325,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,59,2666,1234,1161,0,PhD,Divorced
CUST_0305,40464,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,67,2693,589,548,0,Graduation,Single
CUST_0306,62187,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,63,2518,1157,1031,0,Graduation,Married
CUST_0307,14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,44,2521,56,47,0,PhD,Divorced
CUST_0308,27255,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2393,35,33,0,Graduation,Married
CUST_0309,54432,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,70,2575,38,38,0,PhD,Married
CUST_0310,29999,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,34,2660,149,138,0,PhD,Single
CUST_0311,24072,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37,2598,19,15,0,Graduation,Single
CUST_0312,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,31,2450,65,59,0,PhD,Single
CUST_0313,66334,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,64,2611,1138,1115,0,PhD,Married
CUST_0314,35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,41,23,1,Master,Married
CUST_0315,22010,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2523,25,17,0,Graduation,Together
CUST_0316,62204,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,60,2814,807,668,0,Graduation,Divorced
CUST_0317,75693,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,52,2729,1412,1382,3,Graduation,Divorced
CUST_0318,30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2753,41,20,0,Graduation,Married
CUST_0319,83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,55,2642,1552,1430,1,Graduation,Together
CUST_0320,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,32,2847,1500,1462,0,Graduation,Single
CUST_0321,41411,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,34,2363,121,103,0,Graduation,Divorced
CUST_0322,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,1148,1114,2,PhD,Married
CUST_0323,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,493,479,0,PhD,Together
CUST_0324,27190,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,47,2477,15,12,1,Basic,Together
CUST_0325,82623,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,68,2390,767,594,0,Graduation,Divorced
CUST_0326,44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,55,2530,39,36,0,Graduation,Married
CUST_0327,84835,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,3,11,1,50,2172,972,754,0,Graduation,Divorced
CUST_0328,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2710,37,30,0,Graduation,Widow
CUST_0329,33181,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,44,2336,12,8,1,Master,Married
CUST_0330,71113,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,63,2353,827,819,0,Graduation,Married
CUST_0331,71952,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,34,2694,1350,1257,2,Graduation,Married
CUST_0332,69759,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,54,2403,1029,1029,0,PhD,Single
CUST_0333,72099,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,46,2769,1166,1144,0,Graduation,Married
CUST_0334,60000,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,44,2713,1265,1253,0,PhD,Single
CUST_0335,38643,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,42,2371,39,29,0,Graduation,Single
CUST_0336,50737,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,65,2573,89,79,1,Graduation,Married
CUST_0337,68462,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,51,2723,1622,1574,0,PhD,Married
CUST_0338,65073,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,77,2472,892,884,0,Master,Married
CUST_0339,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,72,2423,387,349,0,PhD,Together
CUST_0340,78618,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,63,2798,2092,2031,1,Graduation,Married
CUST_0341,62187,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,51,2258,595,554,0,PhD,Widow
CUST_0342,28442,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,42,2284,51,45,0,Graduation,Married
CUST_0343,51479,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,53,2707,429,364,0,Graduation,Married
CUST_0344,54803,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,51,2836,551,409,0,Graduation,Single
CUST_0345,79530,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,60,2567,1319,1290,0,Graduation,Married
CUST_0346,31615,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44,2629,42,33,0,Graduation,Divorced
CUST_0347,72025,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,58,2748,1699,1466,0,Graduation,Together
CUST_0348,52614,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,45,2734,952,914,0,PhD,Single
CUST_0349,35684,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2227,27,24,0,2n Cycle,Married
CUST_0350,48178,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,45,2768,216,178,0,Graduation,Married
CUST_0351,29548,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,50,2463,18,7,1,Master,Single
CUST_0352,63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,54,2754,1270,1169,1,Graduation,Single
CUST_0353,38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,48,2531,70,67,0,PhD,Single
CUST_0354,46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,45,2839,84,48,0,Master,Single
CUST_0355,22585,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,50,2627,42,3,1,Graduation,Single
CUST_0356,30279,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2705,36,35,0,Graduation,Single
CUST_0357,66426,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,59,2429,1220,1063,0,PhD,Together
CUST_0358,30822,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,2539,39,27,0,Graduation,Single
CUST_0359,33581,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,2696,16,15,0,PhD,Married
CUST_0360,19986,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,35,2386,16,10,0,Graduation,Married
CUST_0361,27421,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,66,2723,269,214,0,Graduation,Widow
